date	tstep	P in 10N-45N	P in 10S-10N	P in 35S-10S	P total	F_epi	F_meso	F_mmeso	F_bathy	F_mbathy	F_hmbathy	B Larvae alb	B Juv alb	B Rec alb	B Young alb	B Adult alb	B Totalalb	effort L1	obs C_alb_L1	pred C_alb_L1	obs CPUE_alb_L1	pred CPUE_alb_L1	effort L2	obs C_alb_L2	pred C_alb_L2	obs CPUE_alb_L2	pred CPUE_alb_L2	effort L3	obs C_alb_L3	pred C_alb_L3	obs CPUE_alb_L3	pred CPUE_alb_L3	effort L4	obs C_alb_L4	pred C_alb_L4	obs CPUE_alb_L4	pred CPUE_alb_L4	effort L5	obs C_alb_L5	pred C_alb_L5	obs CPUE_alb_L5	pred CPUE_alb_L5	effort L6	obs C_alb_L6	pred C_alb_L6	obs CPUE_alb_L6	pred CPUE_alb_L6	effort L7	obs C_alb_L7	pred C_alb_L7	obs CPUE_alb_L7	pred CPUE_alb_L7	effort T8	obs C_alb_T8	pred C_alb_T8	obs CPUE_alb_T8	pred CPUE_alb_T8	effort G9	obs C_alb_G9	pred C_alb_G9	obs CPUE_alb_G9	pred CPUE_alb_G9	effort L10	obs C_alb_L10	pred C_alb_L10	obs CPUE_alb_L10	pred CPUE_alb_L10	effort L11	obs C_alb_L11	pred C_alb_L11	obs CPUE_alb_L11	pred CPUE_alb_L11	effort L12	obs C_alb_L12	pred C_alb_L12	obs CPUE_alb_L12	pred CPUE_alb_L12	effort L13	obs C_alb_L13	pred C_alb_L13	obs CPUE_alb_L13	pred CPUE_alb_L13	effort L14	obs C_alb_L14	pred C_alb_L14	obs CPUE_alb_L14	pred CPUE_alb_L14	effort L15	obs C_alb_L15	pred C_alb_L15	obs CPUE_alb_L15	pred CPUE_alb_L15	effort L16	obs C_alb_L16	pred C_alb_L16	obs CPUE_alb_L16	pred CPUE_alb_L16	
1998-10-15	238	0	1.20649e+15	9.71875e+14	3.34828e+15	4.00448e+07	4.24217e+07	6.60806e+07	1.30238e+08	6.92413e+07	7.25953e+07	990.023	3006.23	5062.28	500819	530817	1.03164e+06	945.795	11.64	27.0296	0.0136666	0.0286192	68800.1	236.25	290.293	0.00523949	0.00568568	0	0	0	0	0	9297.12	27.666	27.6379	0.00285431	0.00285142	3555.32	101.352	119.659	0.030731	0.0328623	22850.9	113.358	113.242	0.0138437	0.0138296	2229.12	35.177	56.587	0.0125276	0.0253849	2	0.086	0.0859116	0.043	0.0429559	0	0	0	0	0	101123	500.276	257.794	0.00409709	0.00341252	12740.6	626.658	614.037	0.04591	0.0491708	23714.3	100.859	110.802	0.00527365	0.0056298	6245.74	167.701	174.432	0.026293	0.026136	6250.9	176.987	176.801	0.0280708	0.0280417	3114.51	54.131	105.196	0.0193369	0.0338457	8764.92	62.656	182.86	0.00680138	0.0245939	
1998-11-15	239	0	1.19339e+15	8.97582e+14	3.15757e+15	4.11842e+07	4.25299e+07	6.71398e+07	1.29365e+08	6.88097e+07	7.30006e+07	1030.23	3140.65	5082.11	501882	524779	1.02666e+06	871.8	9.274	24.0588	0.0065977	0.0267257	52410.7	132.77	245.072	0.00325246	0.00568261	11445.3	504.867	281.938	0.0400519	0.0283493	7163.38	16.022	16.0057	0.002469	0.0024665	3161.8	85.481	117.819	0.0439098	0.0369802	17132.3	40.542	40.5006	0.00454441	0.00453979	814.869	16.758	20.1964	0.0109521	0.0236364	1	0.228	0.22776	0.228	0.227762	0	0	0	0	0	143662	375.338	430.566	0.00434864	0.00407301	11136	648.233	620.412	0.0426879	0.0646412	5609.06	32.331	30.5375	0.0104316	0.00651571	6332.05	198.483	207.621	0.0346238	0.0302687	8102.32	252.761	252.495	0.0284614	0.028432	2363.73	61.802	89.8622	0.0401611	0.0370854	2054.92	10.291	66.997	0.00549133	0.0324847	
1998-12-15	240	0	1.19315e+15	8.48868e+14	2.98424e+15	4.17638e+07	4.26725e+07	6.77472e+07	1.28424e+08	6.85054e+07	7.35035e+07	1040.99	3297.47	5291.56	503068	521912	1.02498e+06	2416.8	27.107	65.1986	0.00656506	0.026735	48168.9	114.671	286.419	0.00210702	0.00623486	20523.9	738.566	557.856	0.0310795	0.026995	7097.78	6.68	6.67323	0.00110752	0.0011064	3030.23	100.829	111.803	0.0319656	0.0370069	12631.3	8.983	8.97388	0.00230451	0.00230217	898.518	21.675	20.4065	0.0227952	0.023202	9	36.161	36.1243	3.34134	3.33794	0	0	0	0	0	73267.4	112.541	263.677	0.00382023	0.00502185	10214.1	428.128	622.394	0.032832	0.0635357	0	0	0	0	0	6533.16	241.194	228.463	0.0399393	0.0321963	6708.06	189.943	189.746	0.0298988	0.0298681	2759.21	74.143	107.554	0.0266	0.0389659	2332.15	10.905	82.692	0.00501473	0.0345435	
1999-1-15	241	0	1.2068e+15	7.97861e+14	2.85832e+15	4.20471e+07	4.28432e+07	6.83756e+07	1.2768e+08	6.85321e+07	7.43078e+07	1047.6	3375.37	5480.42	504462	519321	1.02378e+06	1593.51	10.567	41.4776	0.00704212	0.0264378	37140.4	46.851	244.712	0.00605559	0.00765325	27718.5	847.947	902.284	0.0324433	0.0283477	8846.74	11.844	11.4717	0.00148663	0.00136129	3109.16	64.901	118.942	0.0164345	0.0368447	5073.48	7.262	7.25463	0.00160919	0.00160756	4230.02	65.453	84.9008	0.0136785	0.0214551	14	657.253	656.558	39.5058	39.4642	0	0	0	0	0	70525.6	74.278	258.505	0.00449682	0.00489285	8035.53	257.473	508.155	0.0174569	0.0504954	0	0	0	0	0	10360.8	302.663	369.548	0.0332548	0.032412	6185.91	131.805	131.669	0.0197427	0.0197225	595.16	35.676	21.5563	0.0599435	0.0362194	7679.49	0.678	198.933	0.00146224	0.0372986	
1999-2-15	242	0	1.19848e+15	7.3627e+14	2.72241e+15	4.18538e+07	4.30014e+07	6.88733e+07	1.27372e+08	6.8882e+07	7.52578e+07	1014.75	3388.05	5563.09	506897	521726	1.02862e+06	1221.9	11.339	39.5293	0.00869075	0.0330367	35176.4	13.387	208.073	0.000720037	0.0065865	29378.6	612.963	824.64	0.0153409	0.0284899	5042.28	7.503	7.41164	0.00236861	0.00217978	4566.44	55.807	154.229	0.0156109	0.0341649	5287.57	10.806	10.795	0.00290971	0.00290676	2235.54	31.854	44.7264	0.0125408	0.0206662	15	790.888	790.055	51.6411	51.5871	0	0	0	0	0	55281.6	36.795	213.681	0.000721291	0.00429975	8177.66	278.675	462.447	0.0242904	0.0634081	215.36	0	1.28773	0	0	9039.19	198.18	270.33	0.0268217	0.0282824	7183.77	155.777	155.615	0.0226542	0.0226311	1334.28	25.938	45.3579	0.0237469	0.0345994	8974.66	8.468	236.929	0.00433595	0.0253325	
1999-3-15	243	0	1.19671e+15	7.04274e+14	2.58922e+15	4.14176e+07	4.31382e+07	6.90417e+07	1.27302e+08	6.93947e+07	7.59362e+07	936.709	3339.4	5520.64	509436	524716	1.03415e+06	6972.23	86.885	190.139	0.00861438	0.0272349	48600.3	41.031	309.408	0.00263079	0.00841479	25780.2	652.551	776.671	0.0195474	0.0303267	9777.55	26.587	26.553	0.00475194	0.0047071	4217.13	54.444	116.287	0.0153046	0.0284684	19756	22.715	22.6919	0.00199928	0.00199725	2942.22	26.293	62.2734	0.0066266	0.0242346	18	355.079	354.714	20.4737	20.4527	0	0	0	0	0	46480.6	53.291	199.226	0.00126657	0.00429773	10027.7	390.701	503.196	0.0236076	0.0532036	320.54	0.269	2.363	0.000787969	0.00753646	6979.1	136.566	173.415	0.0188526	0.0245285	9425.86	157.966	157.803	0.0211873	0.0211656	3177.22	42.725	92.738	0.0119745	0.0287669	8259.27	10.516	245.717	0.00444742	0.0216158	
1999-4-15	244	0	1.18843e+15	6.50531e+14	2.44225e+15	4.08177e+07	4.32078e+07	6.89466e+07	1.27606e+08	6.98081e+07	7.61796e+07	887.062	3156.21	5337.58	511692	528450	1.04014e+06	19807.1	408.3	469.273	0.0134002	0.025239	46924.2	147.128	269.998	0.00975014	0.00895652	34932	633.761	1191.09	0.0189587	0.0352905	7579.67	28.316	28.239	0.00481246	0.00455589	3276.65	94.787	81.2365	0.0331778	0.0263932	11053	26.83	26.8027	0.00295625	0.00295324	2857.56	30.027	52.3054	0.0251436	0.0208965	8	93.482	93.3869	12.1764	12.1641	0	0	0	0	0	21100.8	11.989	86.9417	0.000637437	0.00376966	7801.99	206.591	364.405	0.0235983	0.0486345	654.65	3.39	4.43564	0.0102637	0.00723387	7898.4	119.156	183.774	0.0144109	0.0240172	8232.39	130.386	130.251	0.0132558	0.0132422	4975.48	56.813	138.512	0.0115294	0.0303679	11911.4	30.038	363.894	0.0167623	0.0216006	
1999-5-15	245	0	1.14712e+15	6.5076e+14	2.31806e+15	4.02865e+07	4.33128e+07	6.87137e+07	1.28242e+08	7.01894e+07	7.61642e+07	844.623	2929.09	5035.84	514027	532217	1.04624e+06	27558.5	834.848	636.274	0.0206448	0.0266936	44191.5	201.73	286.45	0.00686943	0.00790378	51821.9	1243.73	1849.25	0.0228803	0.0353489	9025.98	60.374	60.2988	0.010525	0.0100902	3610.41	101.901	89.5457	0.0428703	0.0259157	11126.3	33.403	33.369	0.0035114	0.00350783	2705.46	52.959	47.6135	0.031171	0.0212555	1	0.608	0.607384	0.608	0.607384	0	0	0	0	0	8340.56	11.56	38.5326	0.00199333	0.00440039	9311.64	354.639	412.173	0.025167	0.0481589	0	0	0	0	0	8520.93	159.033	189.418	0.0201012	0.021802	9454.61	197.673	197.468	0.0225807	0.0225575	4001.29	62.719	95.8126	0.0167343	0.0240389	10858	56.105	330.3	0.012511	0.0243821	
1999-6-15	246	0	1.12831e+15	7.23944e+14	2.34073e+15	3.97437e+07	4.34159e+07	6.81803e+07	1.28845e+08	7.03668e+07	7.58063e+07	798.169	2775.59	4713.59	516410	536803	1.05321e+06	25176	697.086	620.41	0.0210013	0.0260872	76202.7	381.358	420.099	0.00762402	0.00633905	44447.4	1535.2	1444.99	0.0281436	0.0337617	8609.58	57.056	56.998	0.00746533	0.00745775	3992.93	135.123	94.7209	0.0391065	0.0230189	27024.4	59.448	59.3872	0.00463672	0.00463199	3302.2	95.775	66.782	0.0309021	0.0220615	0	0	0	0	0	0	0	0	0	0	54091.7	506.471	274.776	0.0103679	0.0046982	10958.6	396.117	420.395	0.0268648	0.041759	4313.09	45.3	29.553	0.0236012	0.00784469	9041.79	265.921	196.766	0.0363503	0.0209949	10806	269.233	268.952	0.0294481	0.0294177	5768.12	115.805	130.661	0.0150331	0.0229933	8997.71	45.208	239.208	0.011703	0.0221841	
1999-7-15	247	0	1.17554e+15	8.85983e+14	2.59893e+15	3.94631e+07	4.3445e+07	6.77115e+07	1.29344e+08	7.03847e+07	7.52984e+07	754.157	2637.6	4472.15	518375	542334	1.06071e+06	27104.2	534.709	695.568	0.0160951	0.026315	69704.5	155.317	322.34	0.00563676	0.00560224	37207.9	1330.63	1152.65	0.0335706	0.0328732	9022.9	61.463	61.4004	0.00547256	0.005467	3030.93	87.897	77.6661	0.0341737	0.0264748	18215.9	16.894	16.8768	0.00238526	0.00238284	2445.15	85.719	60.978	0.0235965	0.0244262	0	0	0	0	0	0	0	0	0	0	74682.1	632.173	362.564	0.0100685	0.00422184	11514.6	425.498	410.247	0.0248329	0.039306	7811.64	136.973	47.7938	0.0144454	0.00582723	8444.45	231.916	178.485	0.0279103	0.0229083	8770.79	253.341	253.074	0.0321029	0.0320695	6384.15	164.985	189.181	0.0224355	0.0284494	13580.4	99.878	276.832	0.0114175	0.0242463	
1999-8-15	248	0	1.22209e+15	1.05981e+15	3.02027e+15	3.97676e+07	4.35082e+07	6.77551e+07	1.29715e+08	7.03665e+07	7.50827e+07	711.313	2502.89	4257.52	520436	539046	1.05948e+06	18198.7	340.057	550.867	0.016189	0.0284252	68605	145.541	325.908	0.00482693	0.00545007	36308.3	959.129	1147.5	0.0289097	0.0312186	10671.3	60.076	60.0149	0.00501707	0.00501198	3271.6	124.336	88.0872	0.0526315	0.0280686	8194.89	8.946	8.93692	0.00264567	0.00264299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68583.6	722.521	310.962	0.00890011	0.00417394	10345.9	289.133	348.923	0.0248514	0.0386378	15749.9	70.593	96.9557	0.00905886	0.00602527	8627.41	197.832	175.426	0.0248778	0.0208798	12738.3	325.259	324.911	0.0308899	0.0308578	2702.19	59.63	61.1872	0.0179342	0.0221676	10724.6	74.899	195.412	0.00968205	0.0187631	
1999-9-15	249	0	1.2137e+15	1.12007e+15	3.32529e+15	4.07046e+07	4.35633e+07	6.8375e+07	1.29779e+08	7.02691e+07	7.53064e+07	747.223	2379	4049.12	523201	535019	1.05822e+06	2685.99	48.294	82.9015	0.020704	0.0296942	64165	117.158	290.325	0.00605557	0.00594255	26683.6	594.943	794.409	0.0255759	0.0326133	9196.31	32.626	32.5929	0.00534625	0.00534083	2224.6	61.765	67.4215	0.0302899	0.030129	13389.5	17.459	17.4413	0.00503362	0.00502851	3093.55	43.895	77.273	0.0144402	0.0253024	0	0	0	0	0	0	0	0	0	0	55691.7	311.284	195.065	0.00298604	0.00369278	8882.27	406.235	319.887	0.0337064	0.043674	10741.1	17.098	64.4225	0.00167037	0.00670112	8219.51	187.514	179.192	0.0220621	0.0227967	9072.62	208.873	208.651	0.0221551	0.022132	1748.42	32.158	46.5163	0.0202733	0.0277355	13681.1	63.353	292.791	0.00433036	0.0208391	
1999-10-15	250	0	1.2348e+15	9.91782e+14	3.32433e+15	4.18559e+07	4.36055e+07	6.9252e+07	1.2943e+08	6.99793e+07	7.56944e+07	828.3	2365.45	3955.5	525889	527305	1.05319e+06	0	0	0	0	0	75927.4	176.299	317.699	0.0049689	0.00530159	37441.8	1133.51	1016.32	0.0321262	0.0274429	9185.96	14.879	14.8639	0.00205123	0.00204915	3403.49	95.275	121.765	0.0276075	0.0349414	15442.4	13.127	13.1137	0.00177816	0.00177636	2465.63	16.822	59.6958	0.0066047	0.0237905	1	0.021	0.0209787	0.021	0.0209787	0	0	0	0	0	34958.2	95.928	100.606	0.00297861	0.00357691	12597.8	471.849	580.789	0.0178892	0.0553225	1236.28	1.076	6.44354	0.000870353	0.00521204	6095.66	216.646	173.415	0.0423429	0.0269102	10294.5	227.828	227.591	0.0247597	0.0247343	2179.05	39.285	75.1094	0.0168837	0.0324002	13607.7	59.412	281.086	0.00583569	0.0226578	
1999-11-15	251	0	1.23656e+15	9.36224e+14	3.25763e+15	4.28457e+07	4.36422e+07	7.00555e+07	1.28966e+08	6.97138e+07	7.58824e+07	885.383	2549.9	4060.29	528380	519926	1.04831e+06	0	0	0	0	0	54755.2	38.766	248.382	0.00100268	0.00482333	46761.5	2270.75	1317.74	0.0454538	0.0275213	8755.85	13.951	13.9368	0.00195719	0.0019552	2684.92	83.067	106.165	0.0357168	0.0392222	18392.7	14.844	14.8289	0.00119832	0.00119711	1545.29	23.505	34.9572	0.0105117	0.022908	2	1.92	1.91805	0.989118	0.988116	0	0	0	0	0	46435.4	47.829	166.458	0.00153903	0.00374911	5664.97	198.962	296.149	0.0535421	0.0630068	4074.66	1.92	15.8655	0.00087694	0.00434305	8830.06	378.349	294.592	0.0497197	0.0320873	12338.3	274.273	273.988	0.0226545	0.0226312	3095.36	85.908	116.243	0.0213488	0.0380496	15821.8	103.297	341.338	0.0189906	0.0253603	
1999-12-15	252	0	1.24458e+15	8.71952e+14	3.06392e+15	4.33142e+07	4.37905e+07	7.0601e+07	1.28512e+08	6.94769e+07	7.64767e+07	911.585	2776.11	4360.87	530765	516459	1.04722e+06	882.789	3.821	22.42	0.00432833	0.0253968	56760.1	44.894	282.489	0.00133831	0.00612099	28723.2	1868.88	845.49	0.0505658	0.028596	6525.43	5.431	5.42549	0.00128821	0.00128691	3425.8	90.545	135.91	0.0369064	0.038683	7174.2	7.46	7.45243	0.00126275	0.00126147	1595.03	19.736	34.9699	0.0188312	0.0208655	4	23.624	23.6	5.80437	5.79848	0	0	0	0	0	45615.6	139.199	202.337	0.00541175	0.00561255	9872.72	519.015	579.95	0.0525706	0.0587427	2864.46	1.058	10.9332	0.000369354	0.00381683	7560.25	359.469	265.254	0.045934	0.0339135	12119.9	215.379	215.153	0.0174991	0.0174812	1571.93	59.053	64.2093	0.0315559	0.0393008	8105.87	127.882	212.582	0.0189754	0.0295347	
2000-1-15	253	0	1.2779e+15	8.35852e+14	2.95498e+15	4.34306e+07	4.38583e+07	7.09552e+07	1.28171e+08	6.97723e+07	7.72297e+07	928.995	2911.09	4658.63	532685	513970	1.04666e+06	0	0	0	0	0	81055.4	45.638	399.223	0.0016034	0.00584861	39093.4	1282.86	1122.35	0.0323856	0.0286457	8427.84	8.784	8.77259	0.00173924	0.00172998	3560.25	128.377	137.689	0.0402148	0.0403887	16036.1	37.417	37.3788	0.00494009	0.00493506	2668.44	52.236	52.6594	0.0152752	0.0209471	17	1330.39	1328.97	67.5582	67.4864	0	0	0	0	0	42429.6	35.996	175.686	0.00103777	0.00487197	2082.09	62.094	124.576	0.0298229	0.0598324	1827.02	0.79	7.45506	0.000432398	0.00408045	13484.4	520.983	488.975	0.0390008	0.0334978	6110.1	85.656	85.5683	0.0145221	0.0145073	2405.81	56.066	96.5844	0.0196985	0.0374969	5883.75	75.732	191.58	0.010703	0.0280994	
2000-2-15	254	0	1.26466e+15	7.76557e+14	2.8367e+15	4.31597e+07	4.39611e+07	7.10662e+07	1.28184e+08	7.01629e+07	7.79722e+07	900.694	2974.13	4831.66	535700	515630	1.05133e+06	1260.5	2.668	32.5922	0.00312556	0.0251125	77796	48.322	454.238	0.00123418	0.00635905	41550.3	752.366	1153.69	0.0159483	0.0287183	8677.02	6.704	6.6972	0.00121782	0.00121658	3356.17	48.958	116.132	0.0165072	0.0352219	32632.1	37.202	37.1641	0.00259422	0.00259159	3298.09	28.381	62.7833	0.00825489	0.0204295	15	1272.91	1271.55	80.7872	80.7019	0	0	0	0	0	41317.5	59.248	203.836	0.00180793	0.00591696	3694.53	99.157	207.269	0.0194244	0.0647291	1419.04	0.263	8.0953	0.000422028	0.00562352	16486.7	419.53	536.26	0.0262706	0.0306464	11461.3	170.892	170.717	0.0186098	0.0185908	3481.31	61.351	120.937	0.0111504	0.0336077	9326.67	89.001	253.179	0.0115822	0.0271561	
2000-3-15	255	0	1.22205e+15	7.25398e+14	2.64065e+15	4.2643e+07	4.39876e+07	7.10511e+07	1.28259e+08	7.06109e+07	7.85021e+07	849.106	2953.35	4856.72	538952	517612	1.05656e+06	6782.78	58.604	197.46	0.0109057	0.0279638	63030.1	65.218	368.076	0.00222248	0.00625263	49607.1	932.98	1336.2	0.018176	0.0272065	8450	16.123	16.1066	0.00390086	0.00389689	3199.41	42.375	95.75	0.0152222	0.0303242	33870.9	31.026	30.9944	0.00224216	0.00223988	3294.34	22.605	68.9834	0.00687966	0.0168228	17	583.088	582.472	35.2337	35.1967	0	0	0	0	0	29463.4	82.697	162.349	0.00288053	0.00578085	966.381	23.898	49.5747	0.0247294	0.0512993	16890.7	46.365	100.248	0.00743048	0.00706935	16652.3	327.59	436.452	0.0194456	0.0252314	12906	246.486	246.231	0.021077	0.0210554	1979.69	25.121	54.1895	0.0110103	0.0274216	11968.3	109.836	295.546	0.00944224	0.0246011	
2000-4-15	256	0	1.1989e+15	6.6701e+14	2.46611e+15	4.19557e+07	4.40172e+07	7.07371e+07	1.28745e+08	7.09766e+07	7.85489e+07	824.888	2818.05	4745.97	541899	520770	1.06267e+06	19444.2	355.034	494.724	0.0145412	0.02592	51249.4	40.661	244.085	0.00345389	0.00727235	41123.5	923.039	1259.76	0.0195408	0.0292368	7669.82	27.49	27.4621	0.00536893	0.00536348	3555.68	40.75	97.7687	0.0134693	0.0305251	12327.9	60.577	60.515	0.0046074	0.00460268	3871.72	87.571	79.8769	0.0195449	0.0210381	5	66.258	66.1902	12.8066	12.7934	0	0	0	0	0	8016.36	28.101	40.0947	0.00461468	0.00584727	1037.54	12.093	49.4444	0.0116554	0.0476552	5010.22	8.231	33.9857	0.00314724	0.00801391	16630.9	365.478	373.639	0.0224506	0.0228339	10402.4	256.832	256.558	0.0215751	0.0215527	1090.51	13.535	28.2473	0.0116086	0.0276949	9824.2	97.312	235.315	0.01102	0.0243162	
2000-5-15	257	0	1.17614e+15	6.60185e+14	2.36221e+15	4.1128e+07	4.40989e+07	7.01712e+07	1.29555e+08	7.13622e+07	7.83038e+07	804.12	2681.61	4546.24	544601	523988	1.06859e+06	34947.7	822.085	844.768	0.0184893	0.0254665	60899	167.158	314.994	0.00451079	0.00646125	49335.2	1045.63	1375.14	0.021887	0.030112	8290.22	67.278	67.2095	0.00945778	0.00944817	3460.25	68.554	92.9767	0.0231205	0.0290801	17533.9	93.14	93.0445	0.00729754	0.00729009	5369.71	198.655	105.772	0.0305317	0.0207642	2	12.935	12.9219	6.62142	6.6147	0	0	0	0	0	18555.3	31.225	70.7663	0.00187525	0.00364035	994.99	27.342	45.1799	0.0274797	0.0454073	5576.4	5.986	34.6304	0.00107507	0.00643066	16507.7	655.171	379.625	0.0368985	0.022292	13340.5	504.557	503.963	0.0270664	0.0270371	1616.48	30.29	37.7183	0.0193938	0.0233132	7357.04	67.903	159.329	0.011473	0.0225755	
2000-6-15	258	0	1.16997e+15	7.57301e+14	2.40955e+15	4.03897e+07	4.41486e+07	6.94173e+07	1.30373e+08	7.15531e+07	7.77095e+07	775.75	2603.69	4359.06	547139	527835	1.07497e+06	29703.4	463.716	736.501	0.014364	0.0273364	58912.4	189.742	276.039	0.00471553	0.00551876	61182.3	2122.25	1594.42	0.0319849	0.0277175	8315.58	70.475	70.4032	0.0082787	0.00827029	3128.69	82.785	88.0521	0.032022	0.0291098	27617.2	157.299	157.138	0.0152429	0.0152274	3223.06	44.377	66.1963	0.0178429	0.0233749	1	0.929	0.928037	0.929	0.928039	0	0	0	0	0	44149.8	71.207	263.697	0.00471484	0.00540604	978.682	44.363	42.6955	0.0453293	0.0436255	8929	22.852	49.9897	0.00143184	0.00577952	20265.3	771.603	463.65	0.041841	0.0222288	7303.96	216.377	216.15	0.0279187	0.0278899	4256.88	77.817	99.0094	0.0201274	0.022382	7874.13	241.569	162.484	0.0313922	0.0221323	
2000-7-15	259	0	1.19778e+15	8.95682e+14	2.63379e+15	4.02242e+07	4.41216e+07	6.89215e+07	1.30836e+08	7.15901e+07	7.71236e+07	725.226	2530.61	4235.45	549507	532286	1.08179e+06	13611.2	214.704	367.339	0.00947711	0.0277589	56174.1	119.407	267.597	0.00409515	0.00585437	62630.7	2067.91	1763.95	0.0311432	0.0275438	8047.47	71.001	70.9283	0.00525685	0.0052515	4040.48	117.101	117.906	0.041644	0.0299016	28088.8	268.585	268.308	0.0132955	0.0132819	4444.8	67.004	121.115	0.0176551	0.0265022	0	0	0	0	0	0	0	0	0	0	75820.9	129.759	425.604	0.00429751	0.00464766	996.78	38.967	41.7574	0.0390929	0.0418923	41870.4	276.914	229.98	0.00938442	0.00701803	14151.1	563.467	292.29	0.0334932	0.0210959	9635.52	312.688	312.349	0.0290648	0.0290344	2979.32	63.321	66.0353	0.0177378	0.0223826	9179.74	249.152	236.198	0.0263065	0.0234892	
2000-8-15	260	0	1.2184e+15	1.01616e+15	2.95272e+15	4.04558e+07	4.41294e+07	6.88759e+07	1.31066e+08	7.1471e+07	7.66754e+07	677.703	2420.82	4088.08	551775	527627	1.0794e+06	11998.1	84.81	447.079	0.0188191	0.0328696	56710.8	92.075	307.758	0.00223222	0.00571277	64693.4	1627.07	1954.67	0.0215593	0.0265458	8815	75.341	75.2642	0.0062404	0.00623406	3535.76	127.4	105.32	0.0413805	0.0294281	11469.5	73.175	73.1001	0.00629608	0.00628967	3975.76	98.303	107.204	0.0276211	0.0255592	0	0	0	0	0	0	0	0	0	0	50399.3	303.31	234.146	0.00671524	0.00418543	1740.85	78.393	75.9576	0.0459358	0.0439218	68297.3	427.628	349.096	0.00828826	0.00567912	13300.9	360.912	284.598	0.0300531	0.0206684	20316.3	439.441	438.959	0.0263289	0.0263012	4398.23	106.233	97.3069	0.0211632	0.0236733	8559.77	178.732	195.436	0.0161889	0.0234733	
2000-9-15	261	0	1.20543e+15	1.05781e+15	3.23462e+15	4.13359e+07	4.40972e+07	6.91929e+07	1.3117e+08	7.13094e+07	7.68333e+07	718.387	2277.33	3900.07	554713	522703	1.07742e+06	2064.32	49.233	66.8053	0.0226248	0.0293957	63830	67.833	324.458	0.00171156	0.00540971	39046.8	842.65	1055.68	0.0176396	0.0229155	9459.14	44.6	44.5546	0.00385388	0.00384997	4332.05	87.233	140.654	0.0187863	0.0316171	9764.29	91.832	91.7384	0.0168948	0.0168777	3415.62	36.783	84.826	0.0102241	0.0239468	0	0	0	0	0	0	0	0	0	0	53891.1	234.789	233.356	0.00483223	0.00390693	1031.07	40.439	41.5702	0.0392204	0.0403175	44467.4	85.425	234.381	0.00329409	0.00522974	15433.5	306.228	409.434	0.0188803	0.0258442	19851.4	357.39	356.975	0.0219499	0.0219272	4014.78	66.827	116.114	0.0155506	0.0284402	7845.73	148.454	198.445	0.0174523	0.0244207	
2000-10-15	262	0	1.20619e+15	9.93879e+14	3.35959e+15	4.221e+07	4.40672e+07	6.98678e+07	1.31052e+08	7.09911e+07	7.72066e+07	786.643	2259.01	3788.4	557359	515229	1.07259e+06	929.1	25.801	25.6341	0.0299933	0.0273858	42132.3	64.948	197.399	0.00176152	0.00486912	31204.7	1003.81	885.242	0.0263436	0.0242772	7979.17	14.019	14.0048	0.00110593	0.00110481	3945.8	104.568	143.657	0.0345634	0.0357959	19998	99.311	99.21	0.0246628	0.0246378	3147.03	24.735	76.6086	0.00450161	0.0245446	0	0	0	0	0	0	0	0	0	0	53063.2	65.511	151.142	0.00372828	0.00346007	893.96	41.29	41.9809	0.0461877	0.0469606	5689.96	23.063	27.9126	0.0123803	0.00602775	16431	460.701	471.255	0.0286746	0.0293829	12428.7	276.018	275.718	0.0244562	0.0244307	3754.77	61.199	132.564	0.016155	0.0346277	14530.5	187.533	394.964	0.0147429	0.0270085	
2000-11-15	263	0	1.1778e+15	9.34571e+14	3.15131e+15	4.30379e+07	4.4116e+07	7.04745e+07	1.3063e+08	7.07779e+07	7.73603e+07	831.758	2431.53	3868.45	559339	508492	1.06783e+06	140	1.843	3.6782	0.0115223	0.0261108	44733.9	55.093	223.147	0.00131107	0.00497377	33876.8	1783.68	980.622	0.0483029	0.0284799	9121.15	6.629	6.62228	0.00072865	0.000727911	3252.75	87.29	123.55	0.0292109	0.0376836	19759.4	60.155	60.0936	0.0184783	0.0184595	3465.98	32.91	81.4646	0.00808389	0.0236004	0	0	0	0	0	0	0	0	0	0	44529.4	76.649	151.806	0.00347109	0.00417563	2624.05	157.856	140.539	0.05942	0.0536741	1943.32	0.07	12.1515	3.60208e-05	0.00625296	18182	660.951	602.694	0.0365063	0.0312751	11783.1	322.845	322.504	0.0312528	0.0312205	4084.28	129.711	161.093	0.030505	0.0386868	6990.92	157.358	220.162	0.0236565	0.0303052	
